ChuDe,CauHoi,TraLoi
GiaoThong_XeBuyt_XeOmCongNghe,Tôi có thể nhờ lễ tân đặt giúp xe taxi hay xe ôm công nghệ không?,"Dạ được ạ. Lễ tân của StarStay Hotel luôn sẵn lòng hỗ trợ Quý khách đặt taxi Mai Linh, Vinasun hoặc tư vấn cách sử dụng các ứng dụng đặt xe công nghệ bất cứ lúc nào Quý khách cần ạ."
GiaoThong_XeBuyt_XeOmCongNghe,Việc di chuyển bằng xe buýt tại Đà Nẵng có phức tạp đối với khách du lịch không?,"Dạ, hệ thống xe buýt tại Đà Nẵng hiện nay khá hiện đại và dễ sử dụng. Quý khách có thể tra cứu lộ trình qua ứng dụng Google Maps hoặc hỏi nhân viên lễ tân tại quầy để được hướng dẫn chính xác tuyến xe phù hợp ạ."
GiaoThong_XeBuyt_XeOmCongNghe,"Tôi muốn tiết kiệm chi phí đi lại, tôi nên chọn xe buýt hay xe ôm công nghệ?","Dạ, xe buýt là phương tiện tiết kiệm nhất nếu Quý khách có nhiều thời gian. Nếu Quý khách muốn nhanh chóng và tiện lợi hơn, xe ôm công nghệ là lựa chọn rất hợp lý ạ. Quý khách có thể cân nhắc tùy theo nhu cầu di chuyển của mình ạ."
GiaoThong_XeBuyt_XeOmCongNghe,Đà Nẵng có ứng dụng đặt xe công nghệ nào phổ biến nhất?,"Dạ, tại Đà Nẵng, ứng dụng Grab và Be hiện đang rất phổ biến và hoạt động ổn định. Quý khách có thể dễ dàng đặt xe ôm công nghệ hoặc taxi qua các ứng dụng này chỉ với vài thao tác đơn giản ạ."
GiaoThong_XeBuyt_XeOmCongNghe,Khách sạn có khu vực chờ dành riêng cho tài xế xe ôm công nghệ không?,"Dạ, tài xế có thể đón Quý khách ngay tại sảnh chính của khách sạn. Nhân viên an ninh của chúng tôi luôn túc trực để hỗ trợ điều phối xe, đảm bảo việc đón trả khách được thuận tiện và nhanh chóng nhất ạ."
GiaoThong_XeBuyt_XeOmCongNghe,Nếu tôi gặp khó khăn khi đặt xe ôm công nghệ vào ban đêm thì phải làm sao?,"Dạ, nếu Quý khách gặp khó khăn, xin vui lòng gọi ngay hotline 0236 999 8888 hoặc liên hệ trực tiếp quầy lễ tân. Chúng tôi hoạt động 24/7 và sẽ hỗ trợ Quý khách gọi taxi hoặc xe dịch vụ ngay lập tức ạ."
TinhHuong_HuHongDoTrongPhong,Tôi phát hiện bóng đèn trong phòng bị hỏng thì phải báo cho ai?,"Dạ, nếu Quý khách gặp vấn đề về thiết bị hư hỏng, xin vui lòng liên hệ ngay với lễ tân qua hotline 0236 999 8888 hoặc nhấn phím gọi lễ tân trên điện thoại bàn tại phòng để chúng tôi hỗ trợ sửa chữa kịp thời ạ."
TinhHuong_HuHongDoTrongPhong,"Trong phòng tôi bị hỏng vòi nước, khách sạn có cử người lên sửa ngay không?","Dạ có ạ. Ngay khi nhận được thông báo về sự cố vòi nước, bộ phận kỹ thuật của StarStay Hotel sẽ được điều động đến phòng Quý khách để kiểm tra và xử lý nhanh chóng nhất có thể ạ."
TinhHuong_HuHongDoTrongPhong,"Điều hòa trong phòng không mát, tôi có thể yêu cầu đổi phòng khác không?","Dạ, trước tiên xin Quý khách cho phép chúng tôi được kiểm tra và khắc phục sự cố điều hòa ngay lập tức. Nếu tình trạng không được cải thiện, lễ tân sẽ hỗ trợ chuyển Quý khách sang phòng khác nếu tình trạng phòng còn trống ạ."
TinhHuong_HuHongDoTrongPhong,Nếu tôi vô tình làm hỏng đồ đạc trong phòng thì có phải bồi thường không?,"Dạ, tùy vào mức độ hư hại của vật dụng, khách sạn sẽ có chính sách xử lý cụ thể. Quý khách vui lòng thông báo sớm cho lễ tân tại số 0236 999 8888 để được hướng dẫn giải quyết một cách hợp lý nhất ạ."
TinhHuong_HuHongDoTrongPhong,"Tôi thấy ổ cắm điện trong phòng bị lỏng, có cách nào khắc phục không?","Dạ, để đảm bảo an toàn tuyệt đối cho Quý khách, xin đừng tự ý sử dụng ổ cắm đang gặp sự cố. Quý khách vui lòng báo lễ tân, chúng tôi sẽ cử nhân viên kỹ thuật đến kiểm tra và sửa chữa ngay ạ."
TinhHuong_HuHongDoTrongPhong,Khách sạn có hỗ trợ sửa đồ dùng cá nhân của tôi bị hỏng không?,"Dạ, khách sạn rất tiếc không thể hỗ trợ sửa chữa các thiết bị cá nhân của Quý khách. Chúng tôi chỉ chịu trách nhiệm bảo trì và sửa chữa các thiết bị, nội thất thuộc quyền sở hữu của khách sạn StarStay ạ."
TinhHuong_HuHongDoTrongPhong,"Tôi cần báo gấp tình trạng cửa phòng khó đóng, tôi gọi số nào?","Dạ, Quý khách vui lòng gọi ngay hotline 0236 999 8888 để lễ tân ghi nhận và cử bộ phận kỹ thuật hỗ trợ Quý khách kiểm tra khóa cửa ngay lập tức ạ."
TinhHuong_HuHongDoTrongPhong,"Nếu thiết bị trong phòng hỏng vào ban đêm, tôi có thể báo lễ tân không?","Dạ, lễ tân của StarStay Hotel luôn túc trực 24/7. Vì vậy, dù là thời điểm nào, Quý khách cũng có thể liên hệ 0236 999 8888 để chúng tôi kịp thời xử lý các vấn đề hư hỏng trong phòng ạ."
TinhHuong_HuHongDoTrongPhong,"Trong lúc tôi đi vắng, khách sạn có vào phòng sửa đồ hỏng không?","Dạ, nếu sự cố hư hỏng cần được xử lý gấp, chúng tôi sẽ xin phép Quý khách. Khi Quý khách đồng ý, nhân viên kỹ thuật mới tiến hành vào phòng để sửa chữa dưới sự giám sát của nhân viên khách sạn ạ."
TinhHuong_HuHongDoTrongPhong,"Tôi phát hiện sàn nhà bị trơn do hỏng đường ống nước trong phòng, tôi nên làm gì?","Dạ, xin Quý khách hãy cẩn thận di chuyển tránh khu vực trơn trượt và thông báo ngay cho lễ tân qua hotline 0236 999 8888. Chúng tôi sẽ cử nhân viên vệ sinh và kỹ thuật đến xử lý ngay lập tức để đảm bảo an toàn cho Quý khách ạ."
TinhHuong_MatChiaKhoa_TheTu,"Tôi lỡ làm mất thẻ từ phòng, tôi phải làm sao?",Quý khách vui lòng liên hệ ngay với lễ tân tại sảnh hoặc gọi hotline 0236 999 8888 để chúng tôi hỗ trợ khóa thẻ cũ và cấp thẻ mới cho Quý khách ngay lập tức ạ.
TinhHuong_MatChiaKhoa_TheTu,Nếu tôi bị mất thẻ từ phòng thì có mất phí không?,"Tại StarStay Hotel, chúng tôi sẽ hỗ trợ cấp lại thẻ mới cho Quý khách. Tuy nhiên, nếu mất thẻ từ, Quý khách vui lòng thanh toán phí làm lại thẻ là 50.000 đồng/thẻ ạ."
TinhHuong_MatChiaKhoa_TheTu,"Tôi quên thẻ từ trong phòng và cửa đã tự khóa, khách sạn có thể mở cửa giúp tôi không?",Dạ được ạ. Quý khách vui lòng đến quầy lễ tân hoặc gọi hotline 0236 999 8888. Nhân viên của chúng tôi sẽ xác nhận thông tin và lên hỗ trợ mở cửa cho Quý khách ngay ạ.
TinhHuong_MatChiaKhoa_TheTu,Làm thế nào để tôi nhận lại thẻ từ sau khi báo mất?,"Sau khi Quý khách thông báo mất thẻ, nhân viên lễ tân sẽ tiến hành vô hiệu hóa thẻ cũ để đảm bảo an ninh và cấp thẻ mới cho Quý khách tại quầy lễ tân ạ."
TinhHuong_MatChiaKhoa_TheTu,"Tôi lo lắng người khác nhặt được thẻ từ phòng của tôi, khách sạn có giải pháp bảo mật nào không?","Quý khách hoàn toàn yên tâm ạ. Ngay khi nhận được thông tin báo mất, chúng tôi sẽ lập tức hủy quyền truy cập của thẻ cũ trên hệ thống, giúp đảm bảo an toàn tuyệt đối cho phòng của Quý khách."
TinhHuong_MatChiaKhoa_TheTu,Tôi cần mang theo giấy tờ gì khi đến lễ tân để xin cấp lại thẻ từ?,"Để đảm bảo an toàn, khi yêu cầu cấp lại thẻ từ, Quý khách vui lòng mang theo giấy tờ tùy thân như căn cước công dân hoặc hộ chiếu để lễ tân đối chiếu thông tin đặt phòng ạ."
TinhHuong_MatChiaKhoa_TheTu,"Thẻ từ của tôi không mở được cửa phòng, tôi nên làm gì?",Có thể thẻ từ của Quý khách bị nhiễu từ hoặc hết hạn. Quý khách vui lòng mang thẻ xuống quầy lễ tân để nhân viên kiểm tra và hỗ trợ nạp lại từ cho thẻ ạ.
TinhHuong_MatChiaKhoa_TheTu,"Tôi đang ở bên ngoài và nhận ra mình làm mất thẻ từ, tôi có thể gọi ai để xử lý?",Quý khách vui lòng gọi ngay đến số hotline 0236 999 8888 hoạt động 24/7. Lễ tân sẽ ghi nhận thông tin và hỗ trợ Quý khách các bước tiếp theo để đảm bảo an toàn cho tài sản trong phòng ạ.
TinhHuong_MatChiaKhoa_TheTu,Khách sạn có dịch vụ hỗ trợ mở cửa phòng trong đêm nếu tôi làm mất thẻ không?,"Dạ có ạ. Đội ngũ lễ tân của StarStay Hotel luôn túc trực 24/7 để hỗ trợ Quý khách trong mọi tình huống, bao gồm việc cấp lại thẻ hoặc mở cửa phòng vào bất kỳ thời điểm nào."
TinhHuong_MatChiaKhoa_TheTu,Nếu tôi tìm thấy thẻ từ sau khi đã báo mất và được cấp thẻ mới thì sao?,"Khi đã được cấp thẻ mới, thẻ cũ của Quý khách sẽ tự động bị vô hiệu hóa trên hệ thống khóa cửa. Quý khách vui lòng gửi trả lại thẻ cũ cho lễ tân để chúng tôi xử lý ạ."
TinhHuong_KhieuNai,"Tôi cảm thấy không hài lòng với dịch vụ tại khách sạn, tôi có thể phản ánh ở đâu?",StarStay Hotel rất tiếc vì trải nghiệm chưa trọn vẹn của Quý khách. Quý khách vui lòng liên hệ trực tiếp lễ tân tại sảnh hoặc gọi số Hotline 0236 999 8888 để chúng tôi kịp thời hỗ trợ và giải quyết vấn đề ngay lập tức ạ.
TinhHuong_KhieuNai,Nếu phòng của tôi không sạch sẽ như mong đợi thì tôi phải làm sao?,"Dạ, StarStay Hotel chân thành xin lỗi Quý khách về sự bất tiện này. Quý khách vui lòng thông báo cho lễ tân qua số 0236 999 8888, chúng tôi sẽ điều phối bộ phận buồng phòng đến kiểm tra và dọn dẹp lại phòng ngay cho Quý khách ạ."
TinhHuong_KhieuNai,Tôi muốn gửi khiếu nại về thái độ phục vụ của nhân viên thì làm thế nào?,"Dạ, StarStay Hotel luôn trân trọng mọi ý kiến đóng góp. Quý khách có thể gửi phản hồi chi tiết qua email info@starstay.vn hoặc gọi trực tiếp Hotline 0236 999 8888 để ban quản lý khách sạn ghi nhận và xử lý thỏa đáng ạ."
TinhHuong_KhieuNai,"Tiếng ồn từ phòng bên cạnh làm ảnh hưởng đến giấc ngủ của tôi, khách sạn có thể xử lý không?","Dạ, StarStay Hotel rất xin lỗi về sự phiền toái này. Quý khách vui lòng gọi Hotline 0236 999 8888, lễ tân sẽ ngay lập tức liên hệ nhắc nhở phòng bên cạnh để đảm bảo không gian yên tĩnh cho Quý khách ạ."
TinhHuong_KhieuNai,"Tôi không hài lòng với bữa sáng buffet, tôi có được hoàn lại tiền không?","Dạ, chúng tôi rất tiếc khi bữa sáng chưa làm hài lòng Quý khách. Mặc dù phí bữa sáng đã bao gồm trong gói dịch vụ, Quý khách vui lòng liên hệ lễ tân để chúng tôi ghi nhận ý kiến và tìm phương án hỗ trợ tốt nhất cho Quý khách ạ."
TinhHuong_KhieuNai,"Tôi bị mất đồ trong phòng, khách sạn có chịu trách nhiệm không?","Dạ, chúng tôi rất lấy làm tiếc về sự cố này. Quý khách vui lòng báo ngay cho lễ tân qua số 0236 999 8888 để bộ phận an ninh kiểm tra camera hành lang và hỗ trợ tìm kiếm tài sản cho Quý khách ạ."
TinhHuong_KhieuNai,"Tại sao tôi phải trả phí khi check-in sớm, tôi không được thông báo trước?","Dạ, StarStay Hotel xin lỗi vì sự hiểu lầm này. Chính sách check-in sớm tính 50% giá phòng chỉ áp dụng khi có phòng trống trước 14:00. Quý khách có thể liên hệ lễ tân để được giải thích chi tiết hơn về tình trạng phòng tại thời điểm đó ạ."
TinhHuong_KhieuNai,"Tôi cảm thấy thất vọng vì tiện nghi trong phòng không giống như quảng cáo trên website, tôi có thể đổi phòng không?","Dạ, chúng tôi rất xin lỗi vì sự khác biệt này. Quý khách vui lòng liên hệ lễ tân, chúng tôi sẽ kiểm tra tình trạng phòng hiện tại và sẵn sàng hỗ trợ đổi phòng khác phù hợp hơn với nhu cầu của Quý khách ạ."
TinhHuong_KhieuNai,"Tôi muốn gặp quản lý khách sạn để khiếu nại trực tiếp về vấn đề nghiêm trọng, tôi cần làm gì?","Dạ, Quý khách vui lòng liên hệ với lễ tân trực 24/7 tại sảnh hoặc gọi số 0236 999 8888. Chúng tôi sẽ kết nối Quý khách với bộ phận quản lý để giải quyết vấn đề một cách nhanh chóng và thấu đáo nhất ạ."
TinhHuong_KhieuNai,Khách sạn có bồi thường cho tôi nếu dịch vụ đưa đón sân bay bị trễ không?,"Dạ, StarStay Hotel rất xin lỗi về sự chậm trễ gây ảnh hưởng đến lịch trình của Quý khách. Vui lòng liên hệ Hotline 0236 999 8888, chúng tôi sẽ xem xét sự việc và có chính sách hỗ trợ hoặc đền bù hợp lý cho Quý khách ạ."
TinhHuong_BiOmDau_CapCuu,"Tôi cảm thấy không khỏe, khách sạn có hỗ trợ gì không?",Quý khách vui lòng liên hệ ngay lễ tân qua số hotline 0236 999 8888 để được hỗ trợ kịp thời. Chúng tôi luôn có nhân viên túc trực 24/7 để giúp đỡ Quý khách trong mọi tình huống khẩn cấp ạ.
TinhHuong_BiOmDau_CapCuu,"Tôi đang bị sốt cao trong phòng, tôi phải làm sao?","Quý khách hãy gọi ngay số 0236 999 8888 để lễ tân nắm bắt tình hình. Chúng tôi sẽ hỗ trợ sơ cứu tại chỗ, gọi bác sĩ hoặc xe cứu thương nếu cần thiết ạ."
TinhHuong_BiOmDau_CapCuu,Khách sạn có sẵn tủ thuốc y tế cho khách lưu trú không?,"Dạ có, tại quầy lễ tân của StarStay Hotel luôn chuẩn bị sẵn tủ thuốc y tế cơ bản. Quý khách vui lòng gọi 0236 999 8888 để nhân viên mang đến tận phòng cho Quý khách ạ."
TinhHuong_BiOmDau_CapCuu,Có bệnh viện nào gần khách sạn StarStay không?,"Khách sạn chúng tôi nằm tại 123 Võ Nguyên Giáp, rất thuận tiện để di chuyển đến các cơ sở y tế uy tín tại Đà Nẵng. Nếu cần, lễ tân sẽ hỗ trợ gọi taxi và hướng dẫn Quý khách đến bệnh viện gần nhất ngay lập tức ạ."
TinhHuong_BiOmDau_CapCuu,Trong trường hợp khẩn cấp về sức khỏe vào ban đêm thì tôi liên hệ ai?,"Lễ tân StarStay Hotel làm việc 24/7, Quý khách hãy gọi ngay hotline 0236 999 8888 bất kể thời điểm nào trong ngày. Chúng tôi luôn sẵn sàng ưu tiên xử lý các trường hợp khẩn cấp của Quý khách ạ."
TinhHuong_BiOmDau_CapCuu,Tôi cần mua thuốc nhưng không biết hiệu thuốc nào gần đây?,"Quý khách không cần lo lắng, hãy gọi 0236 999 8888, lễ tân sẽ hỗ trợ mua thuốc giúp Quý khách hoặc chỉ dẫn hiệu thuốc gần nhất đang mở cửa ạ."
TinhHuong_BiOmDau_CapCuu,Nếu tôi cần xe cấp cứu thì khách sạn có gọi giúp tôi được không?,"Dạ chắc chắn rồi ạ. Trong trường hợp cần xe cấp cứu, Quý khách hãy liên hệ ngay hotline 0236 999 8888, chúng tôi sẽ ưu tiên gọi đội ngũ y tế chuyên nghiệp đến hỗ trợ Quý khách nhanh nhất có thể."
